id,distance
249,14.9061
250,2.052900000000001
251,19.451299999999875
252,2.094899999999999
253,3.09079999999998
254,8.645999999999965
255,4.971800000000004
256,2.406999999999984
257,1.0866200000000008
258,7.81029999999996
259,4.0397999999999366
260,21.413300000000003
261,5.628899999999981
262,1.4561999999999955
263,27.62179999999996
264,15.537799999999864
265,0.4290249999999991
266,0.2701999999999991
267,10.094299999999963
268,20.726200000000034
269,2.1543999999999985
270,16.455299999999937
271,0.30750000000000105
272,11.50019999999992
273,6.012800000000004
274,8.169600000000006
275,19.03429999999991
276,1.2220000000000208
277,13.757799999999941
278,28.77790000000012
279,12.17359999999999
280,16.121199999999995
281,2.538199999999997
282,12.413099999999995
283,0.8031999999999968
284,11.684299999999983
285,18.8473
286,6.3396000000001385
287,1.8806999999999976
288,62.520499999999934
289,50.406799999999926
290,7.152799999999968
291,0.3523000000000067
292,1.4626000000000126
293,13.3985
294,16.250000000000018
295,0.4052959999999997
296,11.941300000000012
297,19.76290000000003
298,27.054399999999966
299,2.104999999999979
300,2087.28239999999
301,4.084799999999995
302,7.391100000000051
303,59.92610000000007
304,2.5319999999999983
305,11.830499999999981
306,7.358399999999988
307,0.2609389999999997
308,18.966100000000022
309,1.2976100000000008
310,5.928599999999997
311,5.55829999999999
312,11.182700000000011
313,11.943499999999982
314,2.133900000000025
315,9.629900000000044
316,11.917299999999983
317,0.07150000000000002
318,9.834199999999953
319,1.6509000000000018
320,10.231800000000014
321,1.8235999999999808
322,19.64910000000002
323,0.29999999999999005
324,11.650099999999995
325,2.2586999999999837
326,7.408000000000013
327,4.228599999999993
328,4.2156999999999885
329,5.887599999999986
330,32.752800000000065
331,23.866099999999925
332,7.886299999999906
333,7.210399999999987
334,4.157800000000004
335,2.077699999999954
336,42.392800000000136
337,3.5668999999999844
338,32.879099999999944
339,15.060899999999863
340,2.6068000000000207
341,0.6502040000000003
342,22.837100000000053
343,4.483599999999999
344,8.445500000000074
345,17.23990000000002
346,0.6434999999999998
347,6.753499999999974
348,34.17840000000005
349,11.32659999999995
350,8.960900000000024
351,0.01999999999999957
352,8.013800000000009
353,15.772900000000007
354,6.718200000000001
355,15.351599999999955
356,33.498400000000174
357,44.92439999999996
358,14.226299999999974
359,6.832599999999977
360,2.5799999999999885
361,12.599700000000013
362,9.179500000000012
363,3.2157000000000124
364,2.2094999999999985
365,11.731800000000005
366,7.078999999999957
367,1.5255000000000365
368,6.287599999999963
369,10.8724
370,19.45170000000016
371,1.3009999999999942
372,1.3377999999999908
373,24.040899999999933
374,21.835
375,6.622799999999974
376,3.8360000000000016
377,12.295300000000026
378,8.532100000000021
379,24.249900000000096
380,5.4027999999999965
381,1.9678999999999995
382,6.618499999999994
383,14.291399999999989
384,4.8011999999999855
385,5.818999999999968
386,0.26469999999999594
387,3.931599999999985
388,10.519000000000004
389,1.482999999999988
390,2.9772999999999925
391,7.3849999999999865
392,22.367500000000135
393,6.811600000000002
394,6.482599999999994
395,6.064799999999996
396,3.32429999999998
397,3.2411999999999668
398,0.5069999999999966
399,6.002099999999977
400,6.482400000000003
401,4.099100000000021
402,0.5623000000000016
403,0.2731009999999995
404,1.8033000000000048
405,4.727400000000003
406,4.869599999999959
407,1.2483999999999962
408,3.4147000000000016
409,4.2248999999999945
410,6.064099999999988
411,5.772099999999965
412,6.838800000000006
413,22.680600000000087
414,17.265200000000018
415,4.720099999999969
416,1.5940000000000047
417,2.6613999999999933
418,113.29769999999996
419,5.576299999999943
420,9.775999999999977
421,1.1212999999999855
422,3.8742000000000023
423,1.3263999999999945
424,4.972400000000022
425,12.5410999999998
426,49.61790000000008
427,43.06249999999997
428,0.4139999999999997
429,5.064899999999923
430,6.266099999999992
431,8.369799999999977
432,12.735099999999932
433,14.678999999999961
434,6.520399999999999
435,16.692499999999953
436,1.7341000000000049
437,14.455599999999995
438,2.678799999999997
439,8.605199999999998
440,0.1701120000000001
441,11.86199999999993
442,7.687600000000013
443,10.847099999999934
444,0.7397000000000014
445,8.237799999999991
446,3.970200000000004
447,12.073699999999914
448,13.848399999999941
449,8.049899999999987
450,0.5812999999999935
451,14.156399999999893
452,3.9683000000000006
453,5.510599999999987
454,4.1010999999999935
455,24.490700000000057
456,25.043399999999966
457,15.234499999999962
458,2.9797999999999725
459,3.725799999999961
460,8.629499999999988
461,22.58820000000001
462,7.575800000000026
463,0.9484000000000172
464,7.801899999999988
465,10.318299999999994
466,27.87660000000011
467,5.336300000000003
468,30.67219999999993
469,9.39209999999997
470,7.331699999999984
471,2.3538999999999892
472,0.10350000000000216
473,0.4345499999999999
474,1.7041999999999966
475,6.3537
476,4.8675
477,18.403000000000027
478,26.925399999999684
479,8.600499999999947
480,33.034699999999994
481,1.0049000000000117
482,1.4479
483,4.3636999999999695
484,1.7605000000000008
485,10.134199999999963
486,7.139600000000013
487,5.927799999999984
488,6.3855999999999495
489,3.303800000000024
490,24.074199999999966
491,9.731499999999992
492,35.57849999999996
493,4.225199999999997
494,29.344700000000053
495,4.801399999999991
496,10.309400000000009
497,13.802399999999928
498,2.135299999999994
499,11.336699999999874
500,11.806199999999912
501,0.9678999999999824
502,29.847300000000214
503,2.7769999999999997
504,7.681100000000014
505,1.629199999999999
506,1.1237000000000008
507,1.8380999999999976
508,1.2058999999999962
509,0.8541000000000011
510,4.173879999999992
511,7.127399999999972
512,34.67439999999997
513,25.79780000000001
514,1.6970999999999985
515,4.992700000000002
516,5.2543000000000015
517,11.787400000000007
518,5.554900000000025
519,52.8262999999999
520,13.652700000000017
521,6.208200000000002
522,7.391399999999976
523,17.421800000000058
524,2.7334000000000014
525,7.454799999999963
526,12.307899999999984
527,3.892300000000024
528,0.24599999999999864
529,7.028099999999967
530,15.181399999999966
531,3.913499999999998
532,6.509499999999896
533,6.629600000000018
534,2.9062400000000013
535,3.719900000000021
536,28.195199999999968
537,3.3576999999999977
538,8.426899999999948
539,1.206799999999999
540,1.798300000000001
541,1.5670350000000008
542,5.876800000000068
543,1.8121000000000027
544,19.750899999999948
545,1.2306000000000417
546,35.06169999999999
547,15.875300000000017
548,3.462400000000004
549,7.81790000000003
550,2.0511000000000035
551,1.5987999999999944
552,4.533200000000004
553,28.97550000000001
554,1.8225100000000003
555,4.641799999999988
556,15.665999999999993
557,1.2570000000000014
558,10.085800000000098
559,24.342399999999962
560,13.742799999999844
561,7.7395999999999825
562,26.8530999999999
563,2.3164000000000016
564,2.8895000000000066
565,2.5922999999999945
566,8.825099999999985
567,22.986899999999977
568,10.356300000000012
569,17.908599999999968
570,2.7778000000000094
571,3.1145000000000005
572,7.972000000000008
573,30.209000000000003
574,1.1649000000000047
575,10.95150000000001
576,13.904699999999998
577,2.2828
578,3.026899999999997
579,8.5772
580,12.421300000000072
581,20.90389999999995
582,13.948999999999945
583,5.532700000000008
584,14.934899999999983
585,2.517199999999989
586,4.876399999999991
587,5.9016999999999955
588,1.4115999999999644
589,0.6311999999999927
590,3.793199999999988
591,8.708099999999988
592,4.127399999999979
593,4.670399999999919
594,12.442399999999893
595,19.06839999999997
596,3.831500000000013
597,12.629100000000012
598,6.402999999999992
599,1.4612999999999967
600,6.5152
601,1.4091999999999971
602,9.266599999999992
603,4.686499999999984
604,2.7579999999999987
605,1.8303000000000191
606,8.231500000000011
607,5.78159999999999
608,2.0651999999999986
609,7.955799999999996
610,18.528999999999968
611,1.295400000000008
612,9.213099999999967
613,0.6042999999999914
614,2.7284999999999897
615,1.7699999999999818
616,5.660799999999997
617,0.4413699999999997
618,0.0
619,2.0572000000000017
620,5.788199999999988
621,1.317499999999991
622,12.335499999999973
623,21.78220000000001
624,12.693300000000017
625,11.720599999999996
626,12.054599999999965
627,3.7311999999999967
628,818.9711999999959
629,0.638399999999983
630,0.7361000000000011
631,3.2157999999999696
632,1.2808999999999828
633,15.706800000000136
634,3.9415999999999976
635,1.451699999999999
636,4.441700000000001
637,0.0
638,3.1250000000000386
639,5.3682000000000105
640,4.757199999999996
641,3.732100000000005
642,6.0463999999999976
643,21.174099999999925
644,3.324100000000016
645,1.7199000000000026
646,1.4820999999999955
647,3.0347999999999957
648,6.227300000000001
649,3.9418999999999715
650,2.9688999999999783
651,11.560299999999993
652,9.981700000000004
653,3.194499999999984
654,23.526199999999974
655,15.541899999999991
656,4.0001000000000015
657,0.5655999999999928
658,18.992600000000067
659,1.8496999999999988
660,2.1160999999999994
661,9.508900000000004
662,7.613799999999981
663,3.0631000000000075
664,10.320499999999981
665,2.0436
666,12.15419999999993
667,1.9793999999999663
668,9.6662
669,16.386199999999988
670,4.717699999999971
671,7.9733079999999905
672,0.9144999999999968
673,2.940499999999972
674,16.013799999999932
675,9.1372
676,6.337799999999996
677,3.242900000000001
678,1.6393999999999944
679,5.016800000000026
680,11.804299999999996
681,7.341399999999987
682,10.40429999999999
683,2.381599999999997
684,0.8100399999999995
685,4.024300000000002
686,3.1061000000000405
687,7.558399999999922
688,1.6792999999999836
689,12.723299999999867
690,5.391299999999998
691,18.75080000000001
692,1.9668000000000492
693,8.871899999999918
694,6.179900000000018
695,2.2354999999999734
696,6.8903000000000105
697,5.0141999999999936
698,18.09009999999996
699,19.26289999999998
700,1.1699000000000015
701,1.098799999999983
702,5.184699999999914
703,2.799699999999997
704,3.430600000000001
705,10.873599999999977
706,33.72539999999993
707,7.113800000000013
708,3.1952000000000016
709,18.447399999999927
710,8.360700000000008
711,9.906299999999916
712,10.67460000000002
713,2.707499999999981
714,4.419799999999988
715,2.146899999999997
716,4.251099999999994
717,2.2158000000000087
718,6.148699999999996
719,0.8022999999999954
720,5.9017999999999295
721,12.498800000000005
722,4.170000000000016
723,3.621499999999978
724,7.586399999999998
725,10.102900000000046
726,6.536499999999959
727,1.2008569999999985
728,4.2987000000000135
729,5.449800000000002
730,7.3356999999999974
731,1.5901000000000003
732,1.4462999999999957
733,23.95669999999999
734,6.619500000000006
735,0.020000000000000014
736,0.7509999999999835
737,20.987703000000025
738,0.1130000000000031
739,4.341499999999957
740,13.520099999999974
741,12.054200000000018
742,8.841299999999976
743,10.365799999999972
744,1.8178999999999943
745,2.8957999999999906
746,28.057499999999667
747,14.505599999999927
748,5.497800000000009
749,8.916099999999991
750,20.040699999999973
751,11.604599999999992
752,2.1423999999999968
753,5.3659999999999535
754,5.223699999999994
755,19.422600000000187
756,2.8143
757,5.706300000000034
758,6.69310000000003
759,29.467700000000235
760,2.320399999999992
761,60.89300000000002
762,22.496399999999824
763,4.869899999999976
764,22.459799999999962
765,10.812299999999983
766,4.65850000000001
767,3.968399999999981
768,2.3218000000000005
769,4.455699999999997
770,3.6004000000000005
771,32.00410000000039
772,7.7949999999999875
773,10.87389999999975
774,19.297300000000046
775,6.2776999999999985
776,31.198499999999967
777,3.3807000000000094
778,1.6903000000000021
779,1.781100000000002
780,0.9006000000000061
781,21.880199999999995
782,2.7851999999999992
783,6.617599999999997
784,1.6830999999999252
785,2.088499999999998
786,13.817099999999993
787,1.6409000000000016
788,4.610800000000001
789,2.8605999999999945
790,8.547299999999959
791,6.338700000000002
792,10.903199999999918
793,14.143299999999991
794,1.4864000000000048
795,15.884599999999907
796,9.431599999999932
797,7.909699999999986
798,7.210399999999992
799,3.6020000000000003
800,0.6014999999999961
801,3.7529000000000017
802,5.214500000000001
803,12.551099999999995
804,9.47549999999999
805,0.6241809999999997
806,16.706199999999974
807,5.899999999999995
808,13.420699999999947
809,1.196126999999999
810,13.087099999999944
811,0.4605999999999999
812,2.2740999999999723
813,2.076499999999993
814,1.9315999999999975
815,13.202399999999974
816,7.1904
817,1.3677000000000021
818,7.5717
819,3.804399999999998
820,1.7430999999999948
821,12.020800000000005
822,1.4223999999999872
823,6.367400000000006
824,8.075899999999987
825,9.916600000000027
826,6.0748999999999915
827,4.873400000000039
828,5.643000000000002
829,11.435699999999974
830,158.8414000000001
831,7.060399999999942
832,2.197199999999997
833,8.874899999999979
834,5.722000000000026
835,2.646299999999988
836,21.08800000000005
837,10.046
838,3.4868999999999986
839,5.086500000000008
840,3.33150000000002
841,3.999499999999984
842,13.243299999999987
843,14.337699999999886
844,4.3933999999999935
845,19.70609999999998
846,8.532200000000003
847,79.8146999999997
848,3.4483000000000064
849,2.284200000000003
850,5.624099999999999
851,41.724199999999975
852,5.924300000000019
853,13.043100000000004
854,0.6958529999999994
855,3.058299999999997
856,15.893099999999967
857,0.9233749999999994
858,7.046299999999963
859,26.24060000000001
860,3.0169000000000064
861,3.4122000000000003
862,9.289299999999994
863,4.72000000000009
864,3.343200000000012
865,4.651300000000006
866,2.95029999999997
867,3.153900000000004
868,4.1417999999999955
869,6.510499999999973
870,2.0939999999999914
871,56.59970000000003
872,21.648199999999953
873,6.497500000000031
874,0.15961599999999995
875,16.071499999999983
876,26.76759999999999
877,1.2535000000000058
878,4.333699999999995
879,7.454400000000043
880,14.811899999999984
881,3.0274000000000427
882,18.98469999999999
883,0.6071000000000009
884,3.754199999999997
885,0.2760000000000033
886,2.402999999999998
887,30.082499999999808
888,3.649099999999951
889,1.0613999999999972
890,4.623199999999971
891,3.146499999999984
892,5.310899999999993
893,1.1610999999999942
894,7.4416999999999955
895,12.71649999999993
896,1.8922000000000012
897,4.9199999999999955
898,10.151499999999912
899,6.911699999999995
900,8.789799999999964
901,11.54640000000009
902,0.3687500000000004
903,2.4208999999999983
904,3.8510000000000066
905,11.856199999999886
906,46.0154
907,20.39860000000021
908,21.561399999999903
909,2.474999999999969
910,15.328400000000029
911,0.8693999999999775
912,2.276799999999998
913,24.03630000000007
914,13.109900000000046
915,16.763699999999996
916,86.9810999999997
917,11.995600000000039
918,0.02010000000000289
919,28.831299999999967
920,80.46389999999992
921,4.0147999999999415
922,1.1748000000000052
923,12.045700000000005
924,27.10880000000009
925,4.2082000000000015
926,2.279200000000001
927,7.691399999999994
928,14.801000000000005
929,24.65879999999996
930,7.657499999999968
931,25.329999999999906
932,1.5333999999999994
933,16.617700000000006
934,17.307100000000005
935,4.527099999999948
936,4.666599999999995
937,0.8714000000000048
938,1.7963999999999922
939,2.014999999999993
940,2.6263999999999843
941,2.1286999999999665
942,7.912000000000014
943,1.4427000000000014
944,0.07000000000000739
945,5.285999999999995
946,3.405999999999999
947,0.7546630000000007
948,13.020999999999894
949,1.784000000000017
950,6.983199999999932
951,3.0887
952,1.5967999999999998
953,7.688299999999941
954,7.605800000000019
955,14.499699999999983
956,3.0080999999999904
957,10.861999999999972
958,8.689700000000009
959,2.8256999999999985
960,6.050300000000036
961,23.316700000000036
962,395.8307
963,1.4929999999999994
964,1.4567000000000032
965,10.630299999999963
966,4.322799999999937
967,10.065200000000026
968,5.5145999999999695
969,1.8219999999999985
970,9.217599999999967
971,26.9031
972,5.279300000000012
973,44.63609999999985
974,8.12799999999995
975,4.326500000000031
976,6.537199999999998
977,38.36719999999994
978,12.117400000000009
979,10.764199999999988
980,7.010299999999999
981,16.197400000000037
982,61.7906
983,3.169399999999968
984,4.406700000000002
985,16.2562
986,11.286299999999963
987,16.200800000000086
988,31.644000000000077
989,6.141300000000008
990,1.0393389999999996
991,14.022299999999952
992,7.116700000000073
993,0.19459999999999988
994,24.52650000000001
995,8.714500000000001
996,8.830800000000012
997,14.431399999999954
998,5.447000000000021
999,0.727379
1000,2.237099999999997
1001,2.136399999999984
